entity,entity_name,level,period,indicator,value,unit,source_id,series_id,quality,footnotes
NAC,Nord-Amerika,region,2014-W26,burned_area_km2,4535.89,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2014-W27,burned_area_km2,2903.69,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2014-W28,burned_area_km2,8062.68,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2014-W29,burned_area_km2,8693.79,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2014-W30,burned_area_km2,3984.78,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2014-W31,burned_area_km2,6979.45,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2014-W32,burned_area_km2,4521.79,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2014-W33,burned_area_km2,2243.81,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2014-W34,burned_area_km2,2003.64,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2014-W35,burned_area_km2,554.54,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2014-W36,burned_area_km2,859.49,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2014-W37,burned_area_km2,1434.65,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2014-W38,burned_area_km2,1004.34,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2014-W39,burned_area_km2,932.38,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2014-W40,burned_area_km2,1040.99,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2014-W41,burned_area_km2,1020.27,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2014-W42,burned_area_km2,1986.9,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2014-W43,burned_area_km2,2070.73,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2014-W44,burned_area_km2,1796.48,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2014-W45,burned_area_km2,1410.71,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2014-W46,burned_area_km2,1139.84,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2014-W47,burned_area_km2,926.54,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2014-W48,burned_area_km2,607.19,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2014-W49,burned_area_km2,850.49,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2014-W50,burned_area_km2,1205.19,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2014-W51,burned_area_km2,455.59,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2014-W52,burned_area_km2,241.77,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W01,burned_area_km2,644.74,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W02,burned_area_km2,565.76,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W03,burned_area_km2,1279.97,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W04,burned_area_km2,1557.18,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W05,burned_area_km2,1209.26,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W06,burned_area_km2,1863.44,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W07,burned_area_km2,2076.87,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W08,burned_area_km2,1432.75,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W09,burned_area_km2,1795.74,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W10,burned_area_km2,3308.38,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W11,burned_area_km2,3117.11,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W12,burned_area_km2,3268.66,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W13,burned_area_km2,4636.71,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W14,burned_area_km2,4785.72,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W15,burned_area_km2,6065.75,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W16,burned_area_km2,9547.82,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W17,burned_area_km2,9732.42,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W18,burned_area_km2,6809.65,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W19,burned_area_km2,4968.82,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W20,burned_area_km2,4359.93,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W21,burned_area_km2,5111.0,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W22,burned_area_km2,2059.83,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W23,burned_area_km2,1731.35,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W24,burned_area_km2,2227.85,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W25,burned_area_km2,12507.0,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W26,burned_area_km2,17029.22,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W27,burned_area_km2,8074.74,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W28,burned_area_km2,2800.05,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W29,burned_area_km2,1666.5,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W30,burned_area_km2,2060.18,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W31,burned_area_km2,4863.49,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W32,burned_area_km2,4744.56,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W33,burned_area_km2,6277.6,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W34,burned_area_km2,1756.45,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W35,burned_area_km2,1099.61,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W36,burned_area_km2,988.35,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W37,burned_area_km2,1534.35,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W38,burned_area_km2,1252.89,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W39,burned_area_km2,879.97,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W40,burned_area_km2,1129.33,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W41,burned_area_km2,1903.69,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W42,burned_area_km2,2430.56,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W43,burned_area_km2,1174.88,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W44,burned_area_km2,1585.84,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W45,burned_area_km2,1914.76,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W46,burned_area_km2,1248.02,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W47,burned_area_km2,1242.85,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W48,burned_area_km2,859.29,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W49,burned_area_km2,1434.72,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W50,burned_area_km2,580.11,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W51,burned_area_km2,333.16,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2015-W52,burned_area_km2,270.98,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W01,burned_area_km2,405.36,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W02,burned_area_km2,791.76,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W03,burned_area_km2,708.44,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W04,burned_area_km2,898.86,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W05,burned_area_km2,1550.49,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W06,burned_area_km2,2470.97,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W07,burned_area_km2,3088.12,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W08,burned_area_km2,1880.63,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W09,burned_area_km2,2537.41,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W10,burned_area_km2,2579.81,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W11,burned_area_km2,3430.59,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W12,burned_area_km2,4704.17,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W13,burned_area_km2,4619.8,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W14,burned_area_km2,8833.34,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W15,burned_area_km2,9843.58,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W16,burned_area_km2,6220.47,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W17,burned_area_km2,8517.69,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W18,burned_area_km2,9312.23,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W19,burned_area_km2,10102.95,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W20,burned_area_km2,5842.21,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W21,burned_area_km2,5982.05,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W22,burned_area_km2,4729.81,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W23,burned_area_km2,3207.73,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W24,burned_area_km2,1938.98,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W25,burned_area_km2,1319.33,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W26,burned_area_km2,2198.23,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W27,burned_area_km2,1460.44,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W28,burned_area_km2,2483.87,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W29,burned_area_km2,2896.0,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W30,burned_area_km2,1986.35,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W31,burned_area_km2,1843.44,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W32,burned_area_km2,1223.08,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W33,burned_area_km2,1432.87,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W34,burned_area_km2,1344.19,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W35,burned_area_km2,916.43,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W36,burned_area_km2,922.29,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W37,burned_area_km2,1498.0,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W38,burned_area_km2,1302.86,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W39,burned_area_km2,1276.97,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W40,burned_area_km2,1305.47,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W41,burned_area_km2,2001.45,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W42,burned_area_km2,1257.4,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W43,burned_area_km2,1506.37,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W44,burned_area_km2,2135.47,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W45,burned_area_km2,2031.26,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W46,burned_area_km2,1638.16,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W47,burned_area_km2,896.63,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W48,burned_area_km2,667.04,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W49,burned_area_km2,517.35,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W50,burned_area_km2,604.92,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W51,burned_area_km2,600.88,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2016-W52,burned_area_km2,669.91,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W01,burned_area_km2,552.59,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W02,burned_area_km2,1613.85,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W03,burned_area_km2,1322.59,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W04,burned_area_km2,1804.63,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W05,burned_area_km2,2700.75,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W06,burned_area_km2,2524.29,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W07,burned_area_km2,2742.5,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W08,burned_area_km2,3293.75,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W09,burned_area_km2,4372.78,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W10,burned_area_km2,4163.11,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W11,burned_area_km2,3767.78,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W12,burned_area_km2,7886.27,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W13,burned_area_km2,6199.84,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W14,burned_area_km2,8005.41,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W15,burned_area_km2,8377.45,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W16,burned_area_km2,6375.09,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W17,burned_area_km2,10396.19,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W18,burned_area_km2,6567.6,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W19,burned_area_km2,5303.33,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W20,burned_area_km2,6599.67,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W21,burned_area_km2,4827.98,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W22,burned_area_km2,4408.91,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W23,burned_area_km2,4312.84,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W24,burned_area_km2,2293.13,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W25,burned_area_km2,2375.58,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W26,burned_area_km2,2024.47,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W27,burned_area_km2,7026.09,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W28,burned_area_km2,4433.83,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W29,burned_area_km2,6024.55,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W30,burned_area_km2,8370.24,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W31,burned_area_km2,6620.28,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W32,burned_area_km2,7963.64,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W33,burned_area_km2,3536.47,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W34,burned_area_km2,3571.33,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W35,burned_area_km2,5936.89,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W36,burned_area_km2,2441.55,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W37,burned_area_km2,1670.7,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W38,burned_area_km2,666.64,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W39,burned_area_km2,1293.19,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W40,burned_area_km2,1291.48,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W41,burned_area_km2,2464.78,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W42,burned_area_km2,2532.33,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W43,burned_area_km2,2746.96,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W44,burned_area_km2,1753.88,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W45,burned_area_km2,901.42,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
NAC,Nord-Amerika,region,2017-W46,burned_area_km2,1480.46,km2,K2,gwis_weekly_burned_area,measured,f_sensor_break;f_min_fire_size;f_product_level
